time,OD_1-1,OD_1-2,OD_1-3,OD_1-4,OD_1-5,OD_1-6,OD_1-7,OD_1-8,OD_1-9,OD_1-10,OD_1-11,OD_1-12,OD_1-13,OD_1-14,OD_2-1,OD_2-2,OD_2-3,OD_2-4,OD_2-5,OD_2-6,OD_2-7,OD_2-8,OD_2-9,OD_2-10,OD_2-11,OD_2-12,OD_2-13,OD_2-14,OD_3-1,OD_3-2,OD_3-3,OD_3-4,OD_3-5,OD_3-6,OD_3-7,OD_3-8,OD_3-9,OD_3-10,OD_3-11,OD_3-12,OD_3-13,OD_3-14,OD_4-1,OD_4-2,OD_4-3,OD_4-4,OD_4-5,OD_4-6,OD_4-7,OD_4-8,OD_4-9,OD_4-10,OD_4-11,OD_4-12,OD_4-13,OD_4-14,OD_5-1,OD_5-2,OD_5-3,OD_5-4,OD_5-5,OD_5-6,OD_5-7,OD_5-8,OD_5-9,OD_5-10,OD_5-11,OD_5-12,OD_5-13,OD_5-14,OD_6-1,OD_6-2,OD_6-3,OD_6-4,OD_6-5,OD_6-6,OD_6-7,OD_6-8,OD_6-9,OD_6-10,OD_6-11,OD_6-12,OD_6-13,OD_6-14,OD_7-1,OD_7-2,OD_7-3,OD_7-4,OD_7-5,OD_7-6,OD_7-7,OD_7-8,OD_7-9,OD_7-10,OD_7-11,OD_7-12,OD_7-13,OD_7-14,OD_8-1,OD_8-2,OD_8-3,OD_8-4,OD_8-5,OD_8-6,OD_8-7,OD_8-8,OD_8-9,OD_8-10,OD_8-11,OD_8-12,OD_8-13,OD_8-14,OD_9-1,OD_9-2,OD_9-3,OD_9-4,OD_9-5,OD_9-6,OD_9-7,OD_9-8,OD_9-9,OD_9-10,OD_9-11,OD_9-12,OD_9-13,OD_9-14,OD_10-1,OD_10-2,OD_10-3,OD_10-4,OD_10-5,OD_10-6,OD_10-7,OD_10-8,OD_10-9,OD_10-10,OD_10-11,OD_10-12,OD_10-13,OD_10-14,OD_11-1,OD_11-2,OD_11-3,OD_11-4,OD_11-5,OD_11-6,OD_11-7,OD_11-8,OD_11-9,OD_11-10,OD_11-11,OD_11-12,OD_11-13,OD_11-14,OD_12-1,OD_12-2,OD_12-3,OD_12-4,OD_12-5,OD_12-6,OD_12-7,OD_12-8,OD_12-9,OD_12-10,OD_12-11,OD_12-12,OD_12-13,OD_12-14,OD_13-1,OD_13-2,OD_13-3,OD_13-4,OD_13-5,OD_13-6,OD_13-7,OD_13-8,OD_13-9,OD_13-10,OD_13-11,OD_13-12,OD_13-13,OD_13-14,OD_14-1,OD_14-2,OD_14-3,OD_14-4,OD_14-5,OD_14-6,OD_14-7,OD_14-8,OD_14-9,OD_14-10,OD_14-11,OD_14-12,OD_14-13,OD_14-14
2020-09-28 10:21:00,0,3189,22496,2765,37217,7550,2357,3019,2898,35190,34836,34372,36180,21666,26657,0,28682,26692,26732,1008,1920,27208,5571,4681,27983,19138,25915,27490,2029,1620,0,1576,2034,3032,1452,2603,3287,0,17065,2886,17570,2861,2754,4215,6786,0,22568,5704,2268,16753,3186,43920,25875,43333,2761,6403,2664,3525,38822,8359,0,5145,2830,9526,23362,1764,6769,39306,35598,33950,7621,1008,2586,48151,26875,0,2839,14064,10131,1782,51476,52129,36682,2812,22860,21558,21714,2268,4549,2682,0,2785,2649,1782,20554,15340,22594,3180,29506,3143,2001,28404,9138,3818,2066,0,8105,2279,15946,32027,19073,2418,37936,4770,7269,3227,42766,37452,2521,37292,0,1800,3438,5228,9732,13313,8263,2997,0,49877,48352,49290,2008,395,4485,0,49086,28746,46559,8295,47196,4114,3146,3549,29184,50660,774,47861,48942,3585,0,3944,42400,48204,54152,4604,47043,3510,58431,5556,885,42295,5583,8142,4351,0,40525,54896,2300,2457,630,27651,14169,10739,1924,7902,2556,28101,13967,18051,0,28128,2992,2289,1306,2500,19879,3302,24288,2543,3398,798,17345,3087,1908,0
2020-09-28 10:22:00,0,3153,28601,2840,37231,6957,2392,3216,2916,36297,32946,34596,36148,12224,26706,0,28873,26224,25702,1038,1810,26198,4934,4944,26535,27470,29024,27022,1863,1620,0,1438,2030,5681,1430,2951,5949,0,18208,3292,17570,3119,2840,4007,18640,0,24412,6621,2322,24944,3238,42723,44416,45614,3016,8950,2660,3531,38818,9795,0,5176,2851,10858,17620,1778,7790,39616,33262,19525,7603,1047,2549,48983,36499,0,2882,11555,10762,1797,51973,47026,50612,2883,22864,20624,21714,2322,4499,2700,0,2852,2665,1764,19598,5054,22608,4209,31051,2928,1880,28463,10244,3805,2382,0,7838,3605,12656,31712,24746,2389,36964,3791,12800,3274,41502,36119,2556,35346,0,1746,3366,3718,8120,26127,9899,4227,0,50320,49471,47758,1918,251,1746,0,49104,31897,48754,48722,48844,3739,9904,3412,25903,49634,738,48648,48306,3884,0,4284,47786,48254,52764,4375,55697,7265,56884,11859,667,44488,7125,9024,4184,0,46005,54896,2268,2739,630,27719,16562,8840,1842,5234,2534,21070,18086,16185,0,27172,2949,2470,3234,3464,18305,3045,24476,2172,3299,1783,11265,3107,9602,0
2020-09-28 10:23:00,0,3443,15997,2768,36762,6295,2339,2934,6332,36906,35328,35314,26642,24772,25709,0,29219,26238,16983,4101,1870,26739,4974,2643,27491,27056,27019,27500,1716,1670,0,2091,2034,4314,1486,3206,2180,0,11357,3074,17584,2743,2768,3765,5585,0,23327,6777,2314,23526,3186,42537,43914,43391,2832,9439,2696,3260,39786,9659,0,4854,2870,7308,22114,1764,23060,41150,35137,28433,5648,1037,2665,49349,27490,0,2925,13498,12272,1817,52499,51440,37738,3465,22846,21594,21746,2314,4788,2732,0,2234,2698,1764,20568,12933,22106,3930,29260,3286,1946,32828,8437,3024,1831,0,7721,3107,21017,31477,27769,2374,39935,3845,6605,3227,46241,41057,2570,40337,0,1778,3420,4364,10042,12790,3990,3152,0,49865,49266,46829,1944,320,1778,0,47458,26168,50272,49698,46240,3558,3102,3398,30167,48751,788,45739,47956,3599,0,5777,42793,39407,52782,3924,56388,8332,56310,7772,1177,43121,7065,11205,3922,0,37958,54418,2300,2399,644,28233,19156,9057,1834,7273,2628,20361,12132,20281,0,28174,2832,2555,4511,3030,11998,2786,23539,2080,3062,1782,15641,3061,10340,0
2020-09-28 10:24:00,0,3164,33148,2678,36208,6474,2212,2854,8188,31297,35642,35328,30809,18368,25760,0,28905,26228,26067,3761,2941,25420,3960,13788,27027,27008,28067,27973,2213,1652,0,1153,2048,2924,1481,3184,1209,0,18934,3000,15364,3362,4068,3751,5997,0,11594,7438,2429,32404,4827,43264,43430,43586,3162,9930,2628,3555,39800,12652,0,5109,2836,9005,22089,1764,8306,40670,35245,32687,6976,909,2603,49586,39416,0,2734,11155,10649,1850,50399,52485,35907,2790,22264,20602,22190,2268,4059,2646,0,2341,2675,1782,20076,12564,22576,2775,28135,2800,2056,31935,9520,4184,1718,0,6847,2146,15495,32019,33150,2432,40355,3399,5787,3235,41060,40357,2532,39203,0,1782,3420,3979,8828,29579,3020,3934,0,49415,49266,48329,1943,292,1782,0,49068,25553,48270,50214,43639,3849,4245,3262,14090,49735,756,49128,48844,3567,0,4460,37317,44280,53260,4835,55370,3916,57233,6938,1039,33408,7034,6807,4023,0,38645,53958,2268,2656,612,27794,8188,8528,2963,7006,2574,23294,18235,22711,0,28128,2909,2302,5452,3384,9393,3320,23792,2231,3467,1814,11472,3092,9509,0
2020-09-28 10:25:00,0,3433,32692,7259,35743,5118,2254,2943,7552,30406,35314,35328,17646,13443,26419,0,28795,26688,26673,3276,2017,25231,4921,3049,25389,27500,28485,27022,2024,1638,0,1918,2048,4668,1455,2724,1660,0,17946,3396,14728,3165,5457,3705,6317,0,23252,6833,2706,7998,5398,41866,44452,44876,2800,9796,2936,3301,39800,20521,0,5246,2848,10723,22091,1778,5551,32570,35027,17345,6803,650,2517,48710,29396,0,4531,12843,11652,1853,52503,45673,36053,3451,21862,21084,21232,2286,5284,2916,0,3908,2683,1746,20076,6640,21608,3478,28440,3009,5824,31965,9458,4142,1919,0,6685,3538,15919,31966,33154,2424,42705,3435,6962,3200,46179,42335,2526,42077,0,1728,3420,3668,8340,16058,3074,3287,0,6989,49471,48780,1882,310,1728,0,48572,36010,50027,49698,45762,3537,4120,3312,27721,50186,756,50530,47476,3513,0,4370,44312,48714,53260,5162,57151,3596,58723,6307,820,41154,5195,7999,4335,0,38197,54910,2304,2439,630,27741,14526,8482,2032,7800,3002,29010,14199,14090,0,28128,2874,2285,2165,3489,15383,3379,23904,2084,3274,1782,16041,3093,9894,0
2020-09-28 10:26:00,0,3119,28319,4316,36110,5552,2170,3002,7917,37112,35806,34850,11723,21581,26705,0,28905,28915,27478,3907,2034,27260,5922,4224,27013,26029,26364,27500,2290,1925,0,2385,2016,4821,1445,2164,1875,0,18655,3298,13848,3766,7123,3944,5202,0,22705,7254,2631,28309,9360,42383,43580,42968,2800,9600,2610,3601,38744,9649,0,4990,2791,8107,21996,1764,8089,36470,35554,18556,8017,743,2523,53614,31469,0,3242,10782,11255,1847,52529,42921,41065,3475,21858,20146,21250,2282,3753,2696,0,2226,2649,1746,20090,13656,22110,3475,31608,2957,3593,31172,10411,4153,2165,0,9422,2970,22142,34066,23167,2346,32993,3778,6117,3648,43112,32325,2592,32941,0,1778,3398,3636,7828,31303,6179,2841,0,6987,49457,47805,3209,339,3419,0,49492,29705,46838,49196,47710,3540,4096,4834,28295,49727,770,49750,47907,4710,0,6918,45781,47744,53242,4075,57388,3524,57827,8690,1030,42302,5481,10315,4727,0,53791,53958,2282,2675,630,27083,14686,8482,2074,5911,2538,20476,14278,18687,0,28160,2772,2303,1720,3145,17426,3205,22171,2084,3164,1764,11563,3064,6476,0
2020-09-28 10:27:00,0,3119,5404,3171,37217,6029,2230,2954,7762,37301,34372,34193,16526,12112,25760,0,28905,26706,27121,4072,2008,27605,4743,1974,27505,26955,24244,27486,3394,1652,0,2336,2048,4574,1448,4740,1751,0,18458,3016,15730,3341,6836,3740,5354,0,23106,6368,2268,16127,8706,23034,41464,44472,3055,11739,2664,3559,38520,9575,0,4963,3203,9288,23344,1746,7237,35271,35125,27177,7793,764,2533,49200,28894,0,3397,11491,11751,1917,52053,44916,48736,2772,22086,21116,20932,2268,4956,3258,0,2206,2697,1764,20076,10958,22088,3594,32018,2948,1771,32088,7294,3734,2084,0,5100,2487,14971,33077,16271,2346,39672,3561,7054,4901,43724,39920,2492,38148,0,1728,4100,3745,9177,18988,8852,2989,0,8600,47792,31925,2301,379,9334,0,46006,21656,50286,46521,46264,4104,3453,3276,29639,32309,756,48430,48904,3602,0,4196,47567,47266,52095,4091,55388,3528,57872,4034,964,47094,7028,10436,5206,0,45631,54896,2250,2637,630,27128,17507,8958,1958,7345,2610,20373,19211,11466,0,27668,3002,3883,1530,3120,15271,3764,23397,2084,3366,1764,14726,3079,6177,0
2020-09-28 10:28:00,0,3423,7716,3849,36101,6554,2154,2948,8059,35605,32735,35328,33339,23903,27170,0,28873,25764,12205,1864,2000,26743,6140,2220,27495,26950,25649,27008,2810,1620,0,2309,2030,2708,1438,1849,1616,0,18699,3063,16932,4551,2919,4011,2337,0,21732,7293,6931,20543,8195,40042,42336,43373,2877,9932,2710,2778,37737,17744,0,5206,2767,10640,22520,1814,6544,35097,35107,28857,17206,693,2556,47552,27523,0,2908,12096,12486,1632,51113,49547,34869,3285,21842,21098,20692,2317,3889,2610,0,2240,2707,1728,20554,11251,22594,3855,31576,3225,3146,28882,9327,4030,1526,0,2790,3043,20000,32642,14399,2412,36686,3558,6171,4412,44653,37356,3731,36654,0,1728,3402,8982,8245,29288,8629,3033,0,47357,50480,25967,2090,255,8490,0,48644,26120,49722,45463,47196,3588,3286,3330,28696,28073,774,49256,48108,3585,0,10927,45279,47248,52796,4096,53861,3542,57436,5232,896,45366,6623,7907,5021,0,42850,55402,2300,4077,644,28052,17702,8574,2012,5911,2628,20608,16763,19016,0,27664,3107,2498,3384,3478,18322,3386,24028,2340,3467,1764,8057,3125,4971,0
2020-09-28 10:29:00,0,3164,13463,2960,36226,6805,2085,2902,8720,34914,35656,34372,36148,17344,25760,0,28386,25774,15385,2662,2103,26064,5608,2037,28447,26985,22386,27008,4060,1620,0,2250,2016,2600,1465,4856,4256,0,14657,5584,14232,3014,2768,3723,7254,0,23030,7498,2286,28201,8726,41630,43932,45224,3023,16946,2646,3250,37181,10975,0,4886,2787,7644,22547,1746,4362,35030,35093,32150,7203,1105,2484,49379,27676,0,2846,11925,10544,1591,51700,49199,49750,3221,21380,21066,20286,2286,4309,4215,0,4151,2759,1782,20568,10921,22594,3563,29308,2992,7572,32605,9935,3042,2150,0,3558,3820,21020,32606,21511,2388,36226,3532,6728,4349,36730,37144,2978,36132,0,1584,3380,8034,11912,17588,8732,3394,0,49740,48952,24556,2288,299,7458,0,49158,34215,49925,45379,45472,3581,3122,3276,24219,26258,788,43904,48400,3846,0,6742,45672,47280,53224,4150,54866,3600,56412,6642,1061,41671,5903,9576,4157,0,42060,53444,2268,2583,630,28446,13128,8998,2140,7737,2660,20148,15776,20344,0,28128,2679,2241,4391,3443,19087,3457,24825,2124,3147,1826,16915,3092,9181,0
2020-09-28 10:30:00,0,3178,7801,2772,36762,6807,2156,2758,8151,34645,34836,35033,36596,14818,26238,0,5793,25634,23931,2209,1920,26569,4922,9081,26553,26936,25534,27042,3184,1796,0,2584,2016,2632,1524,3519,9981,0,9800,16496,15721,3008,2772,3558,6583,0,20575,7648,2296,22726,9250,43124,43932,25002,2839,14239,2696,4949,37296,8709,0,5073,2870,9054,22118,1782,4367,35410,35093,30601,3621,489,2516,48329,24144,0,2836,13032,12758,1284,52091,47036,34536,3015,20741,21098,21109,2282,4349,3207,0,6688,2701,1782,17974,13181,22110,4094,30022,3006,18526,30634,9586,3582,2266,0,2754,2647,19735,32592,20305,2389,36331,3496,8944,3998,45680,33676,2813,35719,0,1746,3420,5839,4577,25613,8673,3318,0,50340,49771,7217,1959,417,7963,0,48148,30371,49994,44098,47196,4065,6582,3276,34484,9511,756,49094,48724,3528,0,5724,46290,47266,54156,4086,52419,7770,57313,4051,1315,48272,5757,10511,4085,0,38341,55374,4763,2700,630,28512,14644,8962,1948,7070,3578,20220,13089,17394,0,27172,2961,2498,1556,3413,13360,3380,24489,2072,3375,1770,14435,3101,7572,0
2020-09-28 10:31:00,0,3469,7677,3084,36504,6909,2112,3058,7286,34906,34358,34864,36542,21182,25774,0,4116,26194,18712,2134,1884,29227,5383,1943,27013,26958,24601,26569,3959,1656,0,2136,2034,2618,1470,1904,2347,0,17114,4603,15331,2949,2882,3746,2124,0,29774,6524,2304,30853,8816,41653,44416,42836,2848,13870,2628,3270,34327,9219,0,5302,2637,11177,22071,1782,6715,39727,35426,36637,3976,1207,2502,49521,38208,0,2795,11895,5477,651,50365,45104,36085,4195,22282,20624,21656,2304,3867,3241,0,13860,2648,1764,20554,14959,22110,3532,29870,13335,5007,32285,7798,4096,2485,0,3186,3201,17954,32588,22445,2482,31869,4824,4974,4138,42628,31556,2871,31789,0,1674,3492,7792,3418,16331,7131,4343,0,49787,49771,7066,1956,364,9422,0,44110,24290,49740,44823,47178,3519,7204,3276,30487,9015,774,49249,50446,3473,0,5730,44901,47726,53256,4391,51544,8039,58914,7870,1118,49262,6161,11285,4081,0,37966,55402,3369,2669,630,24700,17285,8976,1898,6013,2646,20148,21444,20333,0,28128,3195,2464,1630,3585,14552,2754,24379,2087,3535,1746,14274,3171,5093,0
2020-09-28 10:32:00,0,3144,12215,5370,36694,6412,2198,2847,8728,36087,34864,34836,35570,12192,26688,0,4116,26654,25754,7034,1897,27590,5521,1874,25843,27022,24905,27500,3983,1638,0,2174,2052,2888,1398,2950,5890,0,17909,3120,14549,7410,2808,3987,3702,0,26054,7426,2250,11262,8915,42636,36719,43794,2986,12044,2919,3546,36428,14521,0,5024,2752,8320,22099,1764,5065,36527,37507,26491,3908,1331,2931,48757,27958,0,2740,13780,4332,590,48330,43420,35593,2772,22382,21120,21232,2268,4982,5307,0,4075,2687,1746,20090,8467,22128,4072,29965,4211,2514,32088,8971,4097,2021,0,2804,3703,15957,32574,23909,2446,47172,3508,6436,4191,40829,46346,2543,46074,0,1674,3434,3832,2692,21994,6880,2994,0,49835,48952,6778,1894,302,8673,0,47652,28638,39816,44879,46760,3507,16221,3222,32806,8680,770,51850,48938,3531,0,8930,36770,45900,53692,5681,48326,7383,57386,4548,1085,39259,7073,8997,4361,0,37680,54914,3753,2632,630,29268,16492,8982,1901,6307,3309,20804,14529,11471,0,28128,4228,2526,2655,3283,19979,3302,23994,2375,3556,1811,11208,3100,3920,0
2020-09-28 10:33:00,0,3194,7047,3435,36762,6996,2110,2873,7879,35860,35792,35033,36628,23206,25760,0,4255,25760,26228,2500,1889,27439,4957,2815,27027,26530,25486,23156,4189,1638,0,2160,2016,2672,1422,2058,3228,0,7795,7007,14334,16546,2678,3780,3676,0,25138,7724,2278,34688,9917,39272,43928,44406,2922,11984,2696,3837,34206,10053,0,5065,2494,9677,22585,1746,4786,36971,38930,29654,6563,1398,2552,49595,36200,0,2817,11783,3942,631,51300,44601,37557,3440,20872,21112,20210,2278,3249,3000,0,2325,2680,1782,20076,11460,22092,3608,31572,3139,3836,32605,10939,4030,2079,0,2808,3079,21580,32574,21265,2352,47454,3511,7918,3164,47019,48074,2592,47820,0,1706,3384,3667,2682,18635,9821,3187,0,48270,47766,7165,1936,488,9578,0,49014,31415,49745,44874,46768,3849,19019,3272,25098,9073,756,48073,46472,3513,0,4185,41113,47248,54156,4359,52564,3578,59422,6793,1048,47678,6962,10732,4559,0,52375,51268,4570,2453,680,28754,16515,8538,1861,8530,2682,27697,18086,18539,0,23811,2925,2260,1770,3121,17341,3427,23968,2016,3389,1769,16077,3137,11196,0
2020-09-28 10:34:00,0,3422,6335,2904,37217,7101,2912,2866,8145,36560,32271,34850,37152,18386,26702,0,4130,26864,25760,1026,1882,27785,4505,3094,26535,26341,25929,25007,3921,1620,0,2519,2030,2631,1670,2049,2862,0,17232,3176,15594,16116,2804,3748,3436,0,29932,6355,3051,16081,8975,42022,42944,44124,2849,14231,2664,3555,35495,10413,0,5049,2735,10743,21988,1782,6162,35701,38171,22808,4386,1026,2514,47051,27951,0,4281,12361,3528,891,51609,35336,48736,3319,21788,21102,21212,2268,4366,5208,0,2454,2636,1764,20076,16485,22128,4125,29282,3714,2446,32084,9536,3747,2258,0,4409,2324,17469,27528,23569,2492,47820,3589,19470,3150,46365,47482,2506,46722,0,1728,3366,4968,2700,20807,3042,3181,0,29760,49341,14717,1906,416,8476,0,47616,26135,47260,45795,44085,3578,4360,3258,23827,16843,756,45902,47574,3691,0,3861,45513,48222,53242,4368,56402,3578,57958,9415,1477,45832,5195,9629,4919,0,42294,54450,4905,2707,612,27784,19435,8958,1908,7064,2700,26983,12189,17577,0,26220,3101,2456,2235,3646,25984,3309,23097,3131,3486,1778,13687,3122,6865,0
2020-09-28 10:35:01,0,3369,9545,3408,36236,6478,2216,2851,8667,33445,35328,34495,35646,13945,26702,0,4240,26224,25836,1062,1841,27061,6111,2646,27031,27504,25029,27500,4086,1656,0,2146,2030,3372,1504,2041,1890,0,17270,3073,15274,16512,2844,3751,2397,0,25881,6624,2250,19360,8819,41173,42518,46192,2842,13249,2674,3768,35749,9239,0,4994,2586,9073,22136,1778,4716,39360,36938,26953,3892,1062,2529,48194,40172,0,3244,10489,5187,1746,52428,36675,39493,3870,20394,21084,20266,2250,3423,4527,0,4027,2665,1782,19612,5778,22576,3843,31080,5908,4681,32555,9483,3078,2139,0,2804,3630,14817,27933,22720,2494,46884,3485,5914,7314,46442,47590,2518,46848,0,1764,3416,5736,4424,22731,3074,3111,0,6878,49280,47036,1971,272,8624,0,48140,25899,47339,26724,46460,3584,4391,3290,31622,48940,752,48922,47952,3559,0,5195,44970,48236,53228,4144,56374,3600,57922,8299,827,44416,5701,11445,4703,0,48738,52984,2250,2391,630,28316,20945,8520,1833,6145,8036,28103,18316,19703,0,27650,4313,2273,2234,3321,25984,3815,23562,2417,4695,1617,14508,3025,8105,0
2020-09-28 10:36:01,0,3144,14283,2750,36684,36138,2416,3227,8146,23214,34836,34850,36148,23674,26228,0,4410,26238,27015,1026,1869,28373,5573,11865,27031,26564,25029,27026,4107,1968,0,2124,1998,4175,1540,1843,2970,0,15461,3137,14676,13160,5713,3762,3140,0,29039,6933,2268,31083,8883,42371,40823,42143,2832,14050,2646,3770,38519,13280,0,4985,2942,9569,22850,1782,5280,37193,35093,24690,5619,1026,2666,49285,29567,0,2905,11640,9479,1782,51304,50364,42594,3358,20894,21116,20268,2268,4838,2516,0,2256,2702,1782,20554,11560,21572,4212,31054,6547,6240,30797,9570,3491,1998,0,7400,3070,22223,31673,32652,2310,46938,3555,20320,5532,47873,47016,2558,47282,0,1796,3348,3933,8530,23430,3212,3609,0,8825,49962,49308,3183,370,8921,0,49546,31273,48274,5889,46396,3824,6666,3222,32092,51302,774,48155,47400,3585,0,5629,47366,47744,53242,4343,57169,3546,58413,7186,1110,43365,7114,8289,4221,0,40728,55374,2268,2445,630,27802,17985,8504,1789,7290,9598,19689,13954,22696,0,27664,3069,2280,2265,3126,25966,3493,24552,2666,3371,564,15494,3127,10687,0
2020-09-28 10:37:01,0,3183,13644,2972,37235,36603,2224,2766,8181,22672,34194,29761,35678,12094,26702,0,4193,25936,26314,3947,1828,28359,6309,4604,26535,26052,24199,27008,4043,1652,0,2156,2362,2774,1648,5154,3062,0,18193,3187,15748,13146,4805,4024,2657,0,24400,7490,3328,17923,8891,42020,43968,43721,2826,15555,3661,3584,38316,15157,0,5053,2607,9404,22529,1782,6379,36472,35532,35080,6866,1179,2446,48902,31327,0,3173,12270,10732,1742,51490,49025,40354,3110,19396,21084,19391,2264,4189,3905,0,3083,2720,1746,19598,14949,22612,4060,29336,3806,4238,31566,10187,4172,2539,0,7416,2316,15048,30783,32634,2849,46906,3755,26408,3290,43689,47048,2601,46798,0,1728,3402,5932,9030,24638,8776,3588,0,12148,49962,47485,2244,410,9110,0,48572,30361,44744,20500,43541,3475,7397,3312,30525,50361,738,50246,48906,3606,0,3889,43283,48204,51885,4297,57370,3524,57364,4991,1235,53585,6638,10928,4063,0,37934,55388,2282,2682,648,28258,18411,8944,1872,8041,8446,21832,14325,13039,0,27686,3086,2497,1567,3222,22650,3503,24007,2131,3432,1393,17772,3111,9421,0
2020-09-28 10:38:01,0,3409,10332,3915,36222,35943,2270,2993,7369,32529,35806,34786,37166,23347,27156,0,4299,25770,25363,1019,1839,28341,5347,3878,26549,27526,24591,27026,4147,1620,0,2178,2030,5024,1516,1761,5230,0,17462,3337,17790,12652,6440,3565,2445,0,26795,6655,2300,32341,8902,42625,42087,43842,2890,12769,2801,3386,38818,12931,0,5066,3119,9167,22493,1796,4927,26990,35222,33360,5296,1008,2568,50130,28458,0,2833,11473,10359,1764,52924,48682,36103,3810,15816,21066,14670,2264,4581,3057,0,3777,2772,1764,20076,5014,22092,3755,31586,5214,6059,32070,6906,3797,2044,0,6972,2883,15724,32642,30768,2328,46350,3841,30716,3175,46132,46926,2554,47332,0,1728,3470,6976,9597,26252,8084,3555,0,50792,49785,48560,2152,255,7884,0,47720,22006,49260,5960,46258,3515,8180,3344,30073,50500,756,50325,49458,3639,0,6687,38270,47266,52764,4410,56912,3312,57788,3942,491,58081,5361,9684,4040,0,37923,54008,2318,2889,648,28262,18328,8997,1861,7999,9834,28219,19293,18165,0,27650,4197,2255,1661,3190,17853,3320,23982,2142,4772,566,17787,3160,8727,0
2020-09-28 10:39:01,0,3169,12399,4103,36522,36178,2282,3060,7232,33626,35610,35728,35628,18159,26224,0,27035,26240,26928,1026,1906,27975,4568,2228,27031,26692,25035,27486,4180,1620,0,2160,1998,3679,1537,1447,4041,0,13944,3064,17206,13158,2872,3529,2258,0,26664,6920,2268,20862,12663,41695,43950,45044,2906,14788,3178,3830,38782,11847,0,4796,2942,9446,22535,1764,4749,31584,35297,19942,5265,1026,2394,48590,26533,0,2836,13568,11165,1804,53410,53352,36111,2736,18559,20624,18413,2268,4928,2628,0,3506,2756,1728,20076,11751,22074,3972,31576,3596,3383,32120,9049,3927,2334,0,7353,3801,21753,31657,23532,2328,46436,3280,28797,3494,46642,48052,3819,46780,0,1796,3470,4768,9094,27049,8494,2704,0,49220,49457,49227,2270,444,5623,0,49082,25741,46607,4611,44521,3584,4445,4263,30941,50669,756,50201,49458,3581,0,5978,45017,46752,53264,5231,55315,6534,57195,5482,1084,58236,5583,11073,4315,0,40575,54418,2232,2529,630,28758,20582,8998,1888,5635,8671,27964,17971,12875,0,27650,2986,2234,1653,3493,11076,2736,21834,2249,3468,459,12667,4096,7890,0
2020-09-28 10:40:01,0,3412,18251,4178,36726,36277,2103,3013,5915,35196,32735,35226,36668,12559,27184,0,29410,26224,25774,1021,1828,27632,6378,2433,24438,26052,24601,26545,3179,1670,0,2458,1994,5325,1536,2048,3990,0,6899,3117,17425,16056,2830,3779,2138,0,28563,6833,2318,33526,5509,42999,44932,45130,2832,14340,2660,3333,38069,27934,0,5197,2437,9722,18156,1746,4086,32609,35536,31664,5221,1008,2504,49473,32101,0,2785,11948,11766,1860,49452,52643,35137,3230,18737,22040,18139,2282,3384,2628,0,2155,2711,1800,18452,12172,22324,4095,28510,4852,2989,28188,10093,3904,2136,0,7072,2570,15848,31621,17192,2435,45511,4788,46292,5026,45509,47488,2938,44815,0,1764,3384,5876,9289,23581,7594,4242,0,49740,48386,49766,2053,396,1764,0,47444,34272,44531,6937,46208,3527,7420,3887,31487,51136,774,48261,47920,3585,0,10835,44893,47744,54174,4008,54688,8992,57922,5760,698,57322,7017,9124,4688,0,53697,53940,2304,2938,630,28674,10663,8520,1810,6786,7889,19524,15291,18396,0,28128,3092,2323,1667,3455,10808,3221,24040,2206,3452,753,13739,4108,9522,0
2020-09-28 10:41:01,0,3174,5374,2908,37094,37076,2158,2995,4829,35260,34850,32158,35628,22862,24492,0,28022,24641,23533,1008,2090,25761,3560,1701,26553,28140,24649,27503,4495,1638,0,2808,2048,4742,1549,2443,3062,0,17402,3063,15265,15530,2889,3697,6285,0,24082,6788,2304,16571,3188,42999,43444,43763,2886,14836,2732,4423,39800,27218,0,5116,2627,9204,23305,1760,4585,38696,35780,32343,6971,1008,2623,47845,26141,0,2860,14578,10065,1746,51508,51911,48947,4165,22420,21598,20824,2315,4510,2678,0,2321,2674,1746,19598,8490,22092,4228,27570,4547,3339,31622,10535,3640,2545,0,6673,2928,20940,33077,16723,2398,45703,3597,46347,8826,43896,47745,2802,47531,0,1764,3434,7128,9899,31211,8281,3793,0,49256,48966,48694,1952,261,2536,0,49100,28192,48123,45908,46641,3566,18248,3456,28534,51082,738,49568,48587,5140,0,5068,45247,47708,52814,4422,51429,3546,57922,3884,842,57376,6762,10176,4547,0,39639,53972,2232,2379,630,28218,11563,8947,2028,7144,6242,21068,14013,21313,0,28128,4356,2575,1494,3299,15905,3613,23597,2121,4788,1713,15418,3078,8738,0
